flight_date,flight_status,dep_iata,dep_icao,dep_airport,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_iata,arr_icao,arr_airport,arr_scheduled,arr_estimated,arr_actual,arr_delay,airline_name,flight_number,flight_iata,flight_icao,collected_at
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,JetBlue Airways,6905,B66905,JBU6905,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,Icelandair,7000,FI7000,ICE7000,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,Pakistan International Airlines,5979,PK5979,PIA5979,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,United Airlines,6915,UA6915,UAL6915,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,Turkish Airlines,1979,TK1979,THY1979,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TZX,LTCG,Trabzon,2025-11-05T10:45:00+00:00,,,,Air Serbia,8230,JU8230,ASL8230,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TZX,LTCG,Trabzon,2025-11-05T10:45:00+00:00,,,,Singapore Airlines,6248,SQ6248,SIA6248,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TZX,LTCG,Trabzon,2025-11-05T10:45:00+00:00,,,,Turkish Airlines,2828,TK2828,THY2828,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,NCE,LFMN,Cote D'azur International Airport,2025-11-05T10:00:00+00:00,,,,IndiGo,4181,6E4181,IGO4181,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,NCE,LFMN,Cote D'azur International Airport,2025-11-05T10:00:00+00:00,,,,Thai Airways International,9080,TG9080,THA9080,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,NCE,LFMN,Cote D'azur International Airport,2025-11-05T10:00:00+00:00,,,,Turkish Airlines,1813,TK1813,THY1813,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,16.0,CIT,UAII,Shimkent,2025-11-05T15:00:00+00:00,,,,SCAT Airlines,486,DV486,VSV486,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,SKP,LWSK,Alexander The Great Airport,2025-11-05T08:25:00+00:00,,,,Turkish Airlines,1003,TK1003,THY1003,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,AGP,LEMG,Pablo Ruiz Picasso,2025-11-05T11:40:00+00:00,,,,Thai Airways International,9094,TG9094,THA9094,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,AGP,LEMG,Pablo Ruiz Picasso,2025-11-05T11:40:00+00:00,,,,Turkish Airlines,1303,TK1303,THY1303,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,ARN,ESSA,Arlanda,2025-11-05T10:40:00+00:00,,,,IndiGo,4263,6E4263,IGO4263,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,ARN,ESSA,Arlanda,2025-11-05T10:40:00+00:00,,,,Icelandair,7004,FI7004,ICE7004,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,ARN,ESSA,Arlanda,2025-11-05T10:40:00+00:00,,,,Pakistan International Airlines,5793,PK5793,PIA5793,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:55:00+00:00,2025-11-05T08:55:00+00:00,,,ARN,ESSA,Arlanda,2025-11-05T10:40:00+00:00,,,,Turkish Airlines,1793,TK1793,THY1793,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,JED,OEJN,King Abdulaziz International,2025-11-05T12:50:00+00:00,,,,Turkish Airlines,92,TK92,THY92,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,MED,OEMA,Mohammad Bin Abdulaziz,2025-11-05T12:25:00+00:00,,,,Turkish Airlines,108,TK108,THY108,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,10.0,IAH,KIAH,George Bush Intercontinental,2025-11-05T13:10:00+00:00,,,,IndiGo,4013,6E4013,IGO4013,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,10.0,IAH,KIAH,George Bush Intercontinental,2025-11-05T13:10:00+00:00,,,,Thai Airways International,7555,TG7555,THA7555,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,10.0,IAH,KIAH,George Bush Intercontinental,2025-11-05T13:10:00+00:00,,,,Turkish Airlines,133,TK133,THY133,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,10.0,DFW,KDFW,Dallas/Fort Worth International,2025-11-05T13:00:00+00:00,,,,Turkish Airlines,291,TK291,THY291,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,VNO,EYVI,Vilnius,2025-11-05T11:00:00+00:00,,,,Turkish Airlines,1407,TK1407,THY1407,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,OSL,ENGM,Gardermoen,2025-11-05T11:00:00+00:00,,,,IndiGo,4245,6E4245,IGO4245,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,OSL,ENGM,Gardermoen,2025-11-05T11:00:00+00:00,,,,Icelandair,7016,FI7016,ICE7016,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,OSL,ENGM,Gardermoen,2025-11-05T11:00:00+00:00,,,,Turkish Airlines,1751,TK1751,THY1751,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,GOT,ESGG,Landvetter,2025-11-05T10:35:00+00:00,,,,Turkish Airlines,1797,TK1797,THY1797,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,BRU,EBBR,Brussels Airport,2025-11-05T10:35:00+00:00,,,,Turkish Airlines,1937,TK1937,THY1937,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-05T10:10:00+00:00,,,,Turkish Airlines,2134,TK2134,THY2134,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,TUN,DTTA,Carthage,2025-11-05T10:00:00+00:00,,,,Turkish Airlines,661,TK661,THY661,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:00:00+00:00,2025-11-05T09:00:00+00:00,,,BCN,LEBL,El Prat De Llobregat,2025-11-05T10:45:00+00:00,,,,Turkish Airlines,1853,TK1853,THY1853,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:05:00+00:00,2025-11-05T09:05:00+00:00,,,VAR,LBWN,Varna,2025-11-05T09:10:00+00:00,,,,Turkish Airlines,1071,TK1071,THY1071,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:05:00+00:00,2025-11-05T09:05:00+00:00,,,MRS,LFML,Marseille Provence Airport,2025-11-05T10:30:00+00:00,,,,Turkish Airlines,1365,TK1365,THY1365,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T09:05:00+00:00,2025-11-05T09:05:00+00:00,,,BEN,HLLB,Benina International,2025-11-05T10:40:00+00:00,,,,Turkish Airlines,641,TK641,THY641,2025-11-05 00:47:57
2025-11-05,active,IST,LTFM,Istanbul Airport,2025-11-05T01:05:00+00:00,2025-11-05T01:05:00+00:00,2025-11-05T01:35:00+00:00,31.0,LHE,OPLA,Alama Iqbal International,2025-11-05T08:40:00+00:00,2025-11-05T08:31:00+00:00,,,Pakistan International Airlines,5744,PK5744,PIA5744,2025-11-05 00:47:57
2025-11-05,active,IST,LTFM,Istanbul Airport,2025-11-05T01:05:00+00:00,2025-11-05T01:05:00+00:00,2025-11-05T01:35:00+00:00,31.0,LHE,OPLA,Alama Iqbal International,2025-11-05T08:40:00+00:00,2025-11-05T08:31:00+00:00,,,Turkish Airlines,744,TK744,THY744,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,Sichuan Airlines,7203,3U7203,CSC7203,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,IndiGo,4063,6E4063,IGO4063,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,Air Canada,6697,AC6697,ACA6697,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,JetBlue Airways,6905,B66905,JBU6905,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,Icelandair,7000,FI7000,ICE7000,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,Pakistan International Airlines,5979,PK5979,PIA5979,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,United Airlines,6915,UA6915,UAL6915,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T08:50:00+00:00,2025-11-04T08:50:00+00:00,2025-11-04T09:12:00+00:00,22.0,LHR,EGLL,Heathrow,2025-11-04T09:55:00+00:00,2025-11-04T09:42:00+00:00,,,Turkish Airlines,1979,TK1979,THY1979,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:00:00+00:00,2025-11-04T09:00:00+00:00,2025-11-04T09:27:00+00:00,27.0,VNO,EYVI,Vilnius,2025-11-04T11:00:00+00:00,2025-11-04T10:55:00+00:00,,,Turkish Airlines,1407,TK1407,THY1407,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:00:00+00:00,2025-11-04T09:00:00+00:00,2025-11-04T09:04:00+00:00,5.0,ESB,LTAC,Esenboga International,2025-11-04T10:10:00+00:00,2025-11-04T09:48:00+00:00,,,Air Serbia,8162,JU8162,ASL8162,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:00:00+00:00,2025-11-04T09:00:00+00:00,2025-11-04T09:04:00+00:00,5.0,ESB,LTAC,Esenboga International,2025-11-04T10:10:00+00:00,2025-11-04T09:48:00+00:00,,,Singapore Airlines,6238,SQ6238,SIA6238,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:00:00+00:00,2025-11-04T09:00:00+00:00,2025-11-04T09:04:00+00:00,5.0,ESB,LTAC,Esenboga International,2025-11-04T10:10:00+00:00,2025-11-04T09:48:00+00:00,,,Turkish Airlines,2134,TK2134,THY2134,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:05:00+00:00,2025-11-04T09:05:00+00:00,2025-11-04T09:37:00+00:00,33.0,VAR,LBWN,Varna,2025-11-04T09:10:00+00:00,2025-11-04T09:07:00+00:00,,,IndiGo,4125,6E4125,IGO4125,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:05:00+00:00,2025-11-04T09:05:00+00:00,2025-11-04T09:37:00+00:00,33.0,VAR,LBWN,Varna,2025-11-04T09:10:00+00:00,2025-11-04T09:07:00+00:00,,,Turkish Airlines,1071,TK1071,THY1071,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:05:00+00:00,2025-11-04T09:05:00+00:00,2025-11-04T09:28:00+00:00,24.0,LEJ,EDDP,Halle,2025-11-04T10:05:00+00:00,2025-11-04T09:55:00+00:00,,,Thai Airways International,9126,TG9126,THA9126,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:05:00+00:00,2025-11-04T09:05:00+00:00,2025-11-04T09:28:00+00:00,24.0,LEJ,EDDP,Halle,2025-11-04T10:05:00+00:00,2025-11-04T09:55:00+00:00,,,Turkish Airlines,1337,TK1337,THY1337,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:10:00+00:00,2025-11-04T09:10:00+00:00,2025-11-04T09:38:00+00:00,29.0,LED,ULLI,Pulkovo,2025-11-04T13:00:00+00:00,2025-11-04T12:53:00+00:00,,,Turkish Airlines,401,TK401,THY401,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:10:00+00:00,2025-11-04T09:10:00+00:00,2025-11-04T09:29:00+00:00,20.0,CGN,EDDK,Cologne/bonn,2025-11-04T10:35:00+00:00,2025-11-04T10:23:00+00:00,,,Turkish Airlines,1671,TK1671,THY1671,2025-11-05 00:47:57
2025-11-04,active,IST,LTFM,Istanbul Airport,2025-11-04T09:10:00+00:00,2025-11-04T09:10:00+00:00,2025-11-04T09:24:00+00:00,15.0,FCO,LIRF,Leonardo Da Vinci (Fiumicino),2025-11-04T09:50:00+00:00,2025-11-04T09:32:00+00:00,,,Alitalia,7031,AZ7031,AZA7031,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T03:55:00+00:00,2025-11-05T03:55:00+00:00,,,FRA,EDDF,Frankfurt International Airport,2025-11-05T05:15:00+00:00,,,,Lufthansa,8461,LH8461,DLH8461,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ALG,DAAG,Houari Boumediene,2025-11-05T10:35:00+00:00,,,,Turkish Airlines,651,TK651,THY651,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Gulf Air,6069,GF6069,GFA6069,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Malaysia Airlines,4323,MH4323,MAS4323,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Thai Airways International,9074,TG9074,THA9074,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Turkish Airlines,1721,TK1721,THY1721,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Gulf Air,6063,GF6063,GFA6063,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Miat - Mongolian Airlines,1013,OM1013,MGL1013,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Pakistan International Airlines,5907,PK5907,PIA5907,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Turkish Airlines,1907,TK1907,THY1907,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,IndiGo,4141,6E4141,IGO4141,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Air Canada,6681,AC6681,ACA6681,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Pakistan International Airlines,5917,PK5917,PIA5917,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Thai Airways International,9016,TG9016,THA9016,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,RwandAir,1259,WB1259,RWD1259,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Turkish Airlines,1917,TK1917,THY1917,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,HAM,EDDH,Hamburg Airport,2025-11-05T10:00:00+00:00,,,,Malaysia Airlines,4319,MH4319,MAS4319,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,HAM,EDDH,Hamburg Airport,2025-11-05T10:00:00+00:00,,,,Thai Airways International,9066,TG9066,THA9066,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,HAM,EDDH,Hamburg Airport,2025-11-05T10:00:00+00:00,,,,Turkish Airlines,1661,TK1661,THY1661,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,SVO,UUEE,Sheremetyevo International,2025-11-05T13:10:00+00:00,,,,Aeroflot,2135,SU2135,AFL2135,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,VLC,LEVC,Valencia,2025-11-05T10:55:00+00:00,,,,IndiGo,4359,6E4359,IGO4359,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,VLC,LEVC,Valencia,2025-11-05T10:55:00+00:00,,,,Thai Airways International,9102,TG9102,THA9102,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,VLC,LEVC,Valencia,2025-11-05T10:55:00+00:00,,,,Turkish Airlines,1301,TK1301,THY1301,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,IndiGo,4161,6E4161,IGO4161,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,Finnair,3302,AY3302,FIN3302,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,Thai Airways International,7572,TG7572,THA7572,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,Turkish Airlines,1761,TK1761,THY1761,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TLS,LFBO,Blagnac,2025-11-05T10:35:00+00:00,,,,IndiGo,4185,6E4185,IGO4185,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TLS,LFBO,Blagnac,2025-11-05T10:35:00+00:00,,,,Thai Airways International,9096,TG9096,THA9096,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TLS,LFBO,Blagnac,2025-11-05T10:35:00+00:00,,,,Turkish Airlines,1803,TK1803,THY1803,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Icelandair,7002,FI7002,ICE7002,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Gulf Air,6051,GF6051,GFA6051,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Miat - Mongolian Airlines,1151,OM1151,MGL1151,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Thai Airways International,9006,TG9006,THA9006,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Turkish Airlines,1951,TK1951,THY1951,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,IndiGo,4045,6E4045,IGO4045,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,Pakistan International Airlines,5967,PK5967,PIA5967,2025-11-05 01:48:00
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,Thai Airways International,9072,TG9072,THA9072,2025-11-05 01:48:00
